"Elster Metering Systems","Printed: Wednesday, January 22, 2020 12:32:20 PM","","","","","","","","",""
"","--------31142540 05-Dec-19 9:00:16 AM","","","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Meter Firmware Build: 2-02006-A","","","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","","","",""
"Meter Constants","","","","","","","","","",""
"","Meter Constants","","","","","","","","",""
"","","Current Connection","","","","","","","",""
"","","","","Primary","Secondary","","Ratio","","",""
"","","","CT/VT","150","5","=","30.000","","",""
"","CT/VT Error","","","","","","","","",""
"","","CT Error %","0.00%","","","","","","",""
"","","VT Error %","0.00%","","","","","","",""
"","","","","","","","","","",""
"Time and Date","","","","","","","","","",""
"","Daylight Saving Setup","","","","","","","","",""
"","","Daylight Saving","Enabled","","","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","","","",""
"","","Adjust By","1 hours","","","","","","",""
"","Meter Time","","","","","","","","",""
"","Meter Time:","Thursday, December 5, 2019 9:00:45 AM","","","","","","","",""
"","PC (or HHU) clock:","Thursday, December 5, 2019 9:00:22 AM","","","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 0 minutes, 23 seconds ahead","","","","","","","",""
"","","","","","","","","","",""
"Current Values","","","","","","","","","",""
"","Cumulative Registers","","","","","","","","",""
"","12-Sep-19","21:00","21:30","8.983200","0.000000","0.000000","0.000000","3.182400","8.983200",""
"","12-Sep-19","21:30","22:00","9.122400","0.000000","0.000000","0.000000","3.055200","9.122400",""
"","12-Sep-19","22:00","22:30","8.049600","0.000000","0.000000","0.000000","2.995200","8.049600",""
"","12-Sep-19","22:30","23:00","7.984800","0.000000","0.000000","0.000000","3.062400","7.984800",""
"","12-Sep-19","23:00","23:30","7.984800","0.000000","0.000000","0.000000","2.980800","7.984800",""
"","12-Sep-19","23:30","00:00","7.922400","0.000000","0.000000","0.000000","2.704800","7.922400",""
"","13-Sep-19","00:00","00:30","8.642400","0.000000","0.000000","0.000000","3.014400","8.642400",""
"","13-Sep-19","00:30","01:00","7.406400","0.000000","0.000000","0.000000","2.580000","7.406400",""
"","13-Sep-19","01:00","01:30","7.711200","0.000000","0.000000","0.000000","2.988000","7.711200",""
"","13-Sep-19","01:30","02:00","6.724800","0.000000","0.000000","0.000000","2.541600","6.724800",""
"","13-Sep-19","02:00","02:30","7.236000","0.000000","0.000000","0.000000","2.690400","7.236000",""
"","13-Sep-19","02:30","03:00","7.262400","0.000000","0.000000","0.000000","2.786400","7.262400",""
"","13-Sep-19","03:00","03:30","7.274400","0.000000","0.000000","0.000000","2.772000","7.274400",""
"","13-Sep-19","03:30","04:00","7.288800","0.000000","0.000000","0.000000","2.772000","7.288800",""
"","13-Sep-19","04:00","04:30","6.552000","0.000000","0.000000","0.000000","2.784000","6.552000",""
"","13-Sep-19","04:30","05:00","6.888000","0.000000","0.000000","0.000000","2.776800","6.888000",""
"","13-Sep-19","05:00","05:30","7.046400","0.000000","0.000000","0.000000","2.935200","7.046400",""
"","13-Sep-19","05:30","06:00","5.860800","0.000000","0.000000","0.000000","2.736000","5.860800",""
"","13-Sep-19","06:00","06:30","6.945600","0.000000","0.000000","0.000000","2.368800","6.945600",""
"","13-Sep-19","06:30","07:00","7.992000","0.000000","0.000000","0.000000","2.253600","7.992000",""
"","13-Sep-19","07:00","07:30","9.194400","0.000000","0.000000","0.000000","2.654400","9.194400",""
"","13-Sep-19","07:30","08:00","10.164000","0.000000","0.000000","0.000000","2.992800","10.164000",""
"","13-Sep-19","08:00","08:30","10.216000","0.000000","0.000000","0.000000","2.964000","10.216000",""
"","13-Sep-19","08:30","09:00","9.656000","0.000000","0.000000","0.000000","2.541600","9.656000",""
"","13-Sep-19","09:00","09:30","9.868800","0.000000","0.000000","0.000000","2.736000","9.868800",""
"","13-Sep-19","09:30","10:00","10.123000","0.000000","0.000000","0.000000","2.839200","10.123000",""
"","13-Sep-19","10:00","10:30","9.331400","0.000000","0.000000","0.000000","2.858400","9.331400",""
"","13-Sep-19","10:30","11:00","9.004800","0.000000","0.000000","0.000000","2.676000","9.004800",""
"","13-Sep-19","11:00","11:30","8.892000","0.000000","0.000000","0.000000","2.450400","8.892000",""
"","13-Sep-19","11:30","12:00","8.896800","0.000000","0.000000","0.000000","2.503200","8.896800",""
"","13-Sep-19","12:00","12:30","8.767200","0.000000","0.000000","0.000000","2.472000","8.767200",""
"","13-Sep-19","12:30","13:00","8.745600","0.000000","0.000000","0.000000","2.292000","8.745600",""
"","13-Sep-19","13:00","13:30","8.032800","0.000000","0.000000","0.000000","2.150400","8.032800",""
"","13-Sep-19","13:30","14:00","7.164000","0.000000","0.000000","0.000000","2.155200","7.164000",""
"","13-Sep-19","14:00","14:30","7.394400","0.000000","0.000000","0.000000","1.932000","7.394400",""
"","13-Sep-19","14:30","15:00","6.314400","0.000000","0.000000","0.000000","2.013600","6.314400",""
"","13-Sep-19","15:00","15:30","6.499200","0.000000","0.000000","0.000000","1.975200","6.499200",""
"","13-Sep-19","15:30","16:00","7.075200","0.000000","0.000000","0.000000","2.054400","7.075200",""
"","13-Sep-19","16:00","16:30","8.294400","0.000000","0.000000","0.000000","2.184000","8.294400",""
"","13-Sep-19","16:30","17:00","9.151200","0.000000","0.000000","0.000000","2.256000","9.151200",""
"","13-Sep-19","17:00","17:30","9.216000","0.000000","0.000000","0.000000","1.980000","9.216000",""
"","13-Sep-19","17:30","18:00","7.584000","0.000000","0.000000","0.000000","1.728000","7.584000",""
"","13-Sep-19","18:00","18:30","6.556800","0.000000","0.000000","0.000000","1.564800","6.556800",""
"","13-Sep-19","18:30","19:00","6.604800","0.000000","0.000000","0.000000","1.608000","6.604800",""
"","13-Sep-19","19:00","19:30","6.840000","0.000000","0.000000","0.000000","2.126400","6.840000",""
"","13-Sep-19","19:30","20:00","5.731200","0.000000","0.000000","0.000000","2.128800","5.731200",""
"","13-Sep-19","20:00","20:30","5.772000","0.000000","0.000000","0.000000","2.236800","5.772000",""
"","13-Sep-19","20:30","21:00","6.535200","0.000000","0.000000","0.000000","2.272800","6.535200",""
"","13-Sep-19","21:00","21:30","6.513600","0.000000","0.000000","0.000000","2.289600","6.513600",""
"","13-Sep-19","21:30","22:00","6.914400","0.000000","0.000000","0.000000","2.512800","6.914400",""
"","13-Sep-19","22:00","22:30","8.078400","0.000000","0.000000","0.000000","2.704800","8.078400",""
"","13-Sep-19","22:30","23:00","8.162400","0.000000","0.000000","0.000000","2.678400","8.162400",""
"","13-Sep-19","23:00","23:30","7.932000","0.000000","0.000000","0.000000","2.733600","7.932000",""
"","13-Sep-19","23:30","00:00","7.543200","0.000000","0.000000","0.000000","2.460000","7.543200",""
"","14-Sep-19","00:00","00:30","7.524000","0.000000","0.000000","0.000000","2.623200","7.524000",""
"","14-Sep-19","00:30","01:00","6.760800","0.000000","0.000000","0.000000","2.344800","6.760800",""
"","14-Sep-19","01:00","01:30","5.904000","0.000000","0.000000","0.000000","2.443200","5.904000",""
"","14-Sep-19","01:30","02:00","4.502400","0.000000","0.000000","0.000000","1.929600","4.502400",""
"","14-Sep-19","02:00","02:30","4.293600","0.000000","0.000000","0.000000","1.860000","4.293600",""
"","14-Sep-19","02:30","03:00","4.807200","0.000000","0.000000","0.000000","1.980000","4.807200",""
"","14-Sep-19","03:00","03:30","5.008800","0.000000","0.000000","0.000000","2.008800","5.008800",""
"","14-Sep-19","03:30","04:00","4.999200","0.000000","0.000000","0.000000","2.044800","4.999200",""
"","14-Sep-19","04:00","04:30","5.632800","0.000000","0.000000","0.000000","2.220000","5.632800",""
"","14-Sep-19","04:30","05:00","5.700000","0.000000","0.000000","0.000000","2.181600","5.700000",""
"","14-Sep-19","05:00","05:30","6.816000","0.000000","0.000000","0.000000","2.527200","6.816000",""
"","14-Sep-19","05:30","06:00","6.376800","0.000000","0.000000","0.000000","2.277600","6.376800",""
"","14-Sep-19","06:00","06:30","7.660800","0.000000","0.000000","0.000000","2.205600","7.660800",""
"","14-Sep-19","06:30","07:00","7.039200","0.000000","0.000000","0.000000","1.824000","7.039200",""
"","14-Sep-19","07:00","07:30","7.387200","0.000000","0.000000","0.000000","1.898400","7.387200",""
"","14-Sep-19","07:30","08:00","7.730400","0.000000","0.000000","0.000000","1.996800","7.730400",""
"","14-Sep-19","08:00","08:30","7.850400","0.000000","0.000000","0.000000","2.037600","7.850400",""
"","14-Sep-19","08:30","09:00","7.041600","0.000000","0.000000","0.000000","2.059200","7.041600",""
"","14-Sep-19","09:00","09:30","8.404800","0.000000","0.000000","0.000000","2.217600","8.404800",""
"","14-Sep-19","09:30","10:00","8.169600","0.000000","0.000000","0.000000","2.150400","8.169600",""
"","14-Sep-19","10:00","10:30","7.737600","0.000000","0.000000","0.000000","2.152800","7.737600",""
"","14-Sep-19","10:30","11:00","8.092800","0.000000","0.000000","0.000000","2.368800","8.092800",""
"","14-Sep-19","11:00","11:30","7.692000","0.000000","0.000000","0.000000","2.143200","7.692000",""
"","14-Sep-19","11:30","12:00","7.473600","0.000000","0.000000","0.000000","2.054400","7.473600",""
"","14-Sep-19","12:00","12:30","7.238400","0.000000","0.000000","0.000000","2.037600","7.238400",""
"","14-Sep-19","12:30","13:00","7.168800","0.000000","0.000000","0.000000","1.970400","7.168800",""
"","14-Sep-19","13:00","13:30","7.980000","0.000000","0.000000","0.000000","2.124000","7.980000",""
"","14-Sep-19","13:30","14:00","6.844800","0.000000","0.000000","0.000000","1.807200","6.844800",""
"","14-Sep-19","14:00","14:30","7.327200","0.000000","0.000000","0.000000","1.987200","7.327200",""
"","14-Sep-19","14:30","15:00","6.885600","0.000000","0.000000","0.000000","2.112000","6.885600",""
"","14-Sep-19","15:00","15:30","7.689600","0.000000","0.000000","0.000000","2.100000","7.689600",""
"","14-Sep-19","15:30","16:00","7.099200","0.000000","0.000000","0.000000","1.929600","7.099200",""
"","14-Sep-19","16:00","16:30","6.482400","0.000000","0.000000","0.000000","1.804800","6.482400",""
"","14-Sep-19","16:30","17:00","7.106400","0.000000","0.000000","0.000000","1.893600","7.106400",""
"","14-Sep-19","17:00","17:30","5.059200","0.000000","0.000000","0.000000","1.591200","5.059200",""
"","14-Sep-19","17:30","18:00","5.196000","0.000000","0.000000","0.000000","1.704000","5.196000",""
"","14-Sep-19","18:00","18:30","4.941600","0.000000","0.000000","0.000000","1.900800","4.941600",""
"","14-Sep-19","18:30","19:00","5.937600","0.000000","0.000000","0.000000","2.217600","5.937600",""
"","14-Sep-19","19:00","19:30","7.432800","0.000000","0.000000","0.000000","2.664000","7.432800",""
"","14-Sep-19","19:30","20:00","7.286400","0.000000","0.000000","0.000000","2.330400","7.286400",""
"","14-Sep-19","20:00","20:30","7.399200","0.000000","0.000000","0.000000","2.484000","7.399200",""
"","14-Sep-19","20:30","21:00","7.665600","0.000000","0.000000","0.000000","2.472000","7.665600",""
"","14-Sep-19","21:00","21:30","7.910400","0.000000","0.000000","0.000000","2.594400","7.910400",""
"","14-Sep-19","21:30","22:00","8.181600","0.000000","0.000000","0.000000","2.661600","8.181600",""
"","14-Sep-19","22:00","22:30","8.440800","0.000000","0.000000","0.000000","2.841600","8.440800",""
"","14-Sep-19","22:30","23:00","7.980000","0.000000","0.000000","0.000000","2.728800","7.980000",""
"","14-Sep-19","23:00","23:30","7.298400","0.000000","0.000000","0.000000","2.587200","7.298400",""
"","14-Sep-19","23:30","00:00","7.248000","0.000000","0.000000","0.000000","2.584800","7.248000",""
"","15-Sep-19","00:00","00:30","7.142400","0.000000","0.000000","0.000000","2.695200","7.142400",""
"","15-Sep-19","00:30","01:00","6.098400","0.000000","0.000000","0.000000","2.292000","6.098400",""
"","15-Sep-19","01:00","01:30","5.354400","0.000000","0.000000","0.000000","2.169600","5.354400",""
"","15-Sep-19","01:30","02:00","4.245600","0.000000","0.000000","0.000000","1.814400","4.245600",""
"","15-Sep-19","02:00","02:30","4.689600","0.000000","0.000000","0.000000","2.052000","4.689600",""
"","15-Sep-19","02:30","03:00","4.687200","0.000000","0.000000","0.000000","1.968000","4.687200",""
"","15-Sep-19","03:00","03:30","4.996800","0.000000","0.000000","0.000000","2.013600","4.996800",""
"","15-Sep-19","03:30","04:00","5.464800","0.000000","0.000000","0.000000","2.143200","5.464800",""
"","15-Sep-19","04:00","04:30","5.762400","0.000000","0.000000","0.000000","2.354400","5.762400",""
"","15-Sep-19","04:30","05:00","5.788800","0.000000","0.000000","0.000000","2.198400","5.788800",""
"","15-Sep-19","05:00","05:30","7.442400","0.000000","0.000000","0.000000","2.124000","7.442400",""
"","15-Sep-19","05:30","06:00","6.288000","0.000000","0.000000","0.000000","1.860000","6.288000",""
"","15-Sep-19","06:00","06:30","7.118400","0.000000","0.000000","0.000000","1.958400","7.118400",""
"","15-Sep-19","06:30","07:00","6.873600","0.000000","0.000000","0.000000","1.749600","6.873600",""
"","15-Sep-19","07:00","07:30","6.300000","0.000000","0.000000","0.000000","1.682400","6.300000",""
"","15-Sep-19","07:30","08:00","6.422400","0.000000","0.000000","0.000000","1.891200","6.422400",""
"","15-Sep-19","08:00","08:30","5.380800","0.000000","0.000000","0.000000","1.994400","5.380800",""
"","15-Sep-19","08:30","09:00","5.738400","0.000000","0.000000","0.000000","2.145600","5.738400",""
"","15-Sep-19","09:00","09:30","6.760800","0.000000","0.000000","0.000000","2.152800","6.760800",""
"","15-Sep-19","09:30","10:00","6.566400","0.000000","0.000000","0.000000","2.030400","6.566400",""
"","15-Sep-19","10:00","10:30","7.044000","0.000000","0.000000","0.000000","2.049600","7.044000",""
"","15-Sep-19","10:30","11:00","7.046400","0.000000","0.000000","0.000000","1.855200","7.046400",""
"","15-Sep-19","11:00","11:30","6.883200","0.000000","0.000000","0.000000","2.100000","6.883200",""
"","15-Sep-19","11:30","12:00","7.159200","0.000000","0.000000","0.000000","1.845600","7.159200",""
"","15-Sep-19","12:00","12:30","6.775200","0.000000","0.000000","0.000000","1.773600","6.775200",""
"","15-Sep-19","12:30","13:00","6.439200","0.000000","0.000000","0.000000","1.807200","6.439200",""
"","15-Sep-19","13:00","13:30","6.703200","0.000000","0.000000","0.000000","2.008800","6.703200",""
"","15-Sep-19","13:30","14:00","6.950400","0.000000","0.000000","0.000000","1.917600","6.950400",""
"","15-Sep-19","14:00","14:30","6.132000","0.000000","0.000000","0.000000","1.646400","6.132000",""
"","15-Sep-19","14:30","15:00","6.326400","0.000000","0.000000","0.000000","1.778400","6.326400",""
"","15-Sep-19","15:00","15:30","6.559200","0.000000","0.000000","0.000000","1.766400","6.559200",""
